"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"ChEBI_9969","949","ChEBI_9969.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_9969.sdf",1,"",,"",,,,,,,"CHEBI:9969","Verruculotoxin","",2,"","","C15H20N2O",244.333,244.158,0,"O=C1N[C@@H](Cc2ccccc2)CN2CCCC[C@@H]12","InChI=1S/C15H20N2O/c18-15-14-8-4-5-9-17(14)11-13(16-15)10-12-6-2-1-3-7-12/h1-3,6-7,13-14H,4-5,8-11H2,(H,16,18)/t13-,14-/m0/s1","CUANCTHYEDWUMU-KBPBESRZSA-N","56092-63-8","C10624","C00002368","",,true,0,"2_S_1_5_6_19","7_S_9_3_12_20","1_R_2_3_4_39",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",10,39016,0,"W0NIMl0xW0NIMl1bQ0gyXVtDSDJdW0NASF0oTjEyKUMoPU8pW05IXVtDQEhdKFtDSDJdMilbQ0gyXWMzW2NIXVtjSF1bY0hdW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0735,0.0735,0.0000,0.0646,0.138,1,1,"","","OPLS_2005",32.708,true,"ChEBI_9969-2","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",17,2,-3.889,-0.216,-0.566,-1.000,-3.954,-1.989,-0.160,0.000,-1.541,-12.290,-1.404,0.578,-0.017,-14.336,-13.693,0.575,1,299,0.065
,"null","950","ChEBI_108260.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_108260.sdf",1,"",,"",,,,,,,"CHEBI:108260","LSM-19637","",2,"","","C24H34N6OS2",486.699,486.224,0,"CCN(CC)CCNC1=NC=NC2=C1SC3=NC(=C4CSC(CC4=C23)(C)C)N5CCOCC5","InChI=1S/C24H34N6OS2/c1-5-29(6-2)8-7-25-21-20-19(26-15-27-21)18-16-13-24(3,4)32-14-17(16)22(28-23(18)33-20)30-9-11-31-12-10-30/h15H,5-14H2,1-4H3,(H,25,26,27)","IXJCEFRSLCTOIL-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-19637","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",130,39016,0,"W0NIM11bQ0gyXU4oW0NIMl1bQ0gzXSlbQ0gyXVtDSDJdW05IXWMobltjSF1uMSljKGMxMilzYzNjMmM0YyhbQ0gyXVNDKFtDSDJdNCkoW0NIM10pW0NIM10pYyhuMylONVtDSDJdW0NIMl1PW0NIMl1bQ0gyXTU=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0011,0.0005,0.0005,0.0000,0.001,1,1,"","","OPLS_2005",36.222,true,"null-1","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",210,7,-3.887,-0.118,-0.378,-0.864,-3.887,-2.963,-0.045,0.000,-0.332,-20.878,0.466,0.427,0.000,-23.631,-20.413,1.188,54,369,0.000
,"null","951","ChEBI_109752.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109752.sdf",1,"",,"",,,,,,,"CHEBI:109752","5-methyl-6-phenyl-3H-thieno[2,3-d]pyrimidine-4-thione","",2,"","","C13H10N2S2",258.365,258.029,0,"CC1=C(SC2=C1C(=S)NC=N2)C3=CC=CC=C3","InChI=1S/C13H10N2S2/c1-8-10-12(16)14-7-15-13(10)17-11(8)9-5-3-2-4-6-9/h2-7H,1H3,(H,14,15,16)","GPWGHFYBLZAHLA-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21180","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",146,39016,0,"bjFbY0hdW25IXWMoPVMpYyhjMTIpYyhbQ0gzXSljKHMyKS1jM1tjSF1bY0hdW2NIXVtjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.2791,0.2791,0.0000,1.1882,1.467,0,0,"","","OPLS_2005",22.475,true,"null-2","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",237,1,-3.874,-0.228,-0.586,-1.011,-5.063,-2.081,0.000,0.000,-2.092,-18.782,-1.435,0.265,0.000,-26.272,-20.217,0.091,2,18,1.188
,"bisulepine","952","ChEBI_135277.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_135277.sdf",1,"",,"",,,,,,,"CHEBI:135277","bisulepine","",2,"dithiaden; bisulepin","","C17H19NS2",301.472,301.096,0,"C(\CCN(C)C)=C/1\C2=C(SCC3=C1C=CC=C3)SC=C2","InChI=1S/C17H19NS2/c1-18(2)10-5-8-15-14-7-4-3-6-13(14)12-20-17-16(15)9-11-19-17/h3-4,6-9,11H,5,10,12H2,1-2H3/b15-8-","ZLJLUTCIUOCIQM-NVNXTCNLSA-N","5802-61-9","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",226,39016,0,"W0NIM11OKFtDSDNdKVtDSDJdW0NIMl0vW0NIXT1DXDFjKFtjSF1bY0hdW2NIXVtjSF0yKWMyW0NIMl1TYyhjMTMpc1tjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0014,0.0014,0.0000,0.0000,0.001,1,1,"2_1_3_5_Z","","OPLS_2005",20.075,true,"bisulepine-1","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",381,3,-3.845,-0.192,-0.522,-0.962,-3.845,-2.451,0.000,0.000,-1.205,-18.979,2.381,0.402,0.000,-17.604,-16.598,0.192,8,345,0.000
,"ChEBI_5684","953","ChEBI_5684.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_5684.sdf",1,"",,"",,,,,,,"CHEBI:5684","Heteratisine","",2,"","","C22H33NO5",391.502,391.236,0,"CCN1C[C@]2(C)CC[C@H](OC)[C@]34C1[C@H]([C@@H](O)[C@H]23)[C@@]1(O)CC[C@H]2C[C@@H]4[C@@H]1C(=O)O2","InChI=1S/C22H33NO5/c1-4-23-10-20(2)7-6-13(27-3)22-12-9-11-5-8-21(26,14(12)19(25)28-11)15(18(22)23)16(24)17(20)22/h11-18,24,26H,4-10H2,1-3H3/t11-,12+,13-,14+,15-,16+,17+,18?,20-,21+,22-/m0/s1","YPSAOPXJHSESSR-AGBQGJAZSA-N","3328-84-5","C08686","C00001642","",,false,0,"1_S_5_2_4_3","3_R_1_8_9_29","4_R_11_1_10_30",2,"","",,"","","","","","5_S_13_1_12_33","6_R_14_11_2_34","8_S_17_14_3_31","10_R_15_4_19_20","11_R_21_4_6_37","14_S_24_8_6_23","18_S_26_9_28_44","2_R_7_1_6_32","7_R_2_15_16_62","","","","","",,"","","","","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",5,39016,0,"Tz1DMU9bQ0BASF0oW0NIMl1bQ0gyXTIpW0NIMl1bQ0BASF0zW0NASF0xW0NAQF0yKFtPSF0pW0NASF0oW0NAQEhdNFtDQF0zNTYpW0NAQEhdKFtPSF0pW0NAQEhdNVtDQF0oW0NIM10pKFtDSDJdTjRbQ0gyXVtDSDNdKVtDSDJdW0NIMl1bQ0BASF02T1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0007,0.0007,0.0000,0.0000,0.001,1,1,"","","OPLS_2005",615.153,true,"ChEBI_5684-1","Os03g0769800_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",6,4,-3.832,-0.137,-0.416,-0.885,-3.832,-2.289,-0.005,0.000,-0.668,-15.451,-0.654,0.000,0.000,-16.079,-16.106,1.746,1,297,0.000
,"null","954","ChEBI_104056.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_104056.sdf",1,"",,"",,,,,,,"CHEBI:104056","N-pyridin-4-yl-7,8-dihydro-6H-cyclopenta[4,5]thieno[1,2-c]pyrimidin-1-amine","",2,"","","C14H12N4S",268.338,268.078,0,"C1CC2=C(C1)SC3=NC=NC(=C23)NC4=CC=NC=C4","InChI=1S/C14H12N4S/c1-2-10-11(3-1)19-14-12(10)13(16-8-17-14)18-9-4-6-15-7-5-9/h4-8H,1-3H2,(H,15,16,17,18)","VUMKKNQXNAGPRJ-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-15414","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",91,39016,0,"W0NIMl0xW0NIMl1bQ0gyXWMoYzEyKXNjM2MyYyhuW2NIXW4zKVtOSF1jNFtjSF1bY0hdbltjSF1bY0hdNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1072,0.1067,0.0005,0.0965,0.203,1,1,"","","OPLS_2005",36.542,true,"null-1","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",152,2,-3.831,-0.202,-0.538,-0.971,-3.928,-2.152,0.000,0.000,-1.542,-17.344,0.938,0.493,0.000,-16.830,-16.407,1.641,5,249,0.097
,"null","955","ChEBI_105468.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_105468.sdf",1,"",,"",,,,,,,"CHEBI:105468","N-[6-ethyl-6-methyl-2-(methylthio)-5,8-dihydropyrano[4,5]thieno[1,2-c]pyrimidin-4-yl]-N',N'-dimethylethane-1,2-diamine","",2,"","","C17H26N4OS2",366.547,366.155,0,"CCC1(CC2=C(CO1)SC3=NC(=NC(=C23)NCCN(C)C)SC)C","InChI=1S/C17H26N4OS2/c1-6-17(2)9-11-12(10-22-17)24-15-13(11)14(18-7-8-21(3)4)19-16(20-15)23-5/h6-10H2,1-5H3,(H,18,19,20)","XWAXCWGQTKUVOV-UHFFFAOYSA-N","","","","",,false,0,"3_R_8_4_2_24","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-16831","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",101,39016,0,"W0NIM11bQ0gyXVtDQEBdKFtDSDJdMSkoW0NIM10pT1tDSDJdYyhjMTIpc2MzYzJjKG5jKG4zKVNbQ0gzXSlbTkhdW0NIMl1bQ0gyXU4oW0NIM10pW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0007,0.0005,0.0002,0.0000,0.001,1,1,"","","OPLS_2005",18.953,true,"null-1","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",167,6,-3.825,-0.159,-0.460,-0.915,-3.825,-1.360,-0.160,0.000,-0.903,-20.415,-5.043,0.428,-0.052,-29.719,-25.459,1.260,5,10,0.000
,"ChEBI_64950","956","ChEBI_64950.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_64950.sdf",1,"",,"",,,,,,,"CHEBI:64950","pyrrolizidine","A bicyclic organonitrogen heterocyclic compound comprised of two ortho-fused pyrrolidine rings which share a common nitrogen atom.",3,"2,3,5,6,7,8-hexahydro-1H-pyrrolizine; Hexahydropyrrolizine; 1-Azabicyclo(3.3.0)octane; 1-azabicyclo[3.3.0]octane","hexahydro-1H-pyrrolizine","C7H13N",111.185,111.105,0,"C1CC2CCCN2C1","InChI=1S/C7H13N/c1-3-7-4-2-6-8(7)5-1/h7H,1-6H2","ADRDEXBBJTUCND-UHFFFAOYSA-N","643-20-9","","","",,false,0,"","","",2,"","",103088,"643-20-9","","","","","","","","","","","","","","","","","","",,"","643-20-9","Pyrrolizidine","","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",25,39016,0,"W0NIMl0xW0NIMl1bQ0gyXU4oW0NIXTEyKVtDSDJdW0NIMl1bQ0gyXTI=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0001,0.0001,0.0000,0.0000,0.000,1,1,"","","OPLS_2005",42.531,true,"ChEBI_64950-1","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",47,0,-3.810,-0.476,-0.953,-1.237,-3.810,-1.155,0.000,0.000,-2.250,-11.059,0.989,0.000,0.000,-10.874,-10.070,0.000,3,115,0.000
,"null","957","ChEBI_116895.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_116895.sdf",1,"",,"",,,,,,,"CHEBI:116895","2-furanyl-[4-[(6-hydroxy-2-methyl-5-thiazolo[3,2-b][1,2,4]triazolyl)-thiophen-2-ylmethyl]-1-piperazinyl]methanone","",2,"","","C19H19N5O3S2",429.519,429.093,0,"CC1=NN2C(=C(SC2=N1)C(C3=CC=CS3)N4CCN(CC4)C(=O)C5=CC=CO5)O","InChI=1S/C19H19N5O3S2/c1-12-20-19-24(21-12)18(26)16(29-19)15(14-5-3-11-28-14)22-6-8-23(9-7-22)17(25)13-4-2-10-27-13/h2-5,10-11,15,26H,6-9H2,1H3","HTOVIECVYFLKKU-UHFFFAOYSA-N","","","","",,false,0,"10_R_16_6_11_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-28346","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",197,39016,0,"W0NIM11jKG4xKW5jKG4xMilzYyhjMltPSF0pW0NAQEhdKGMzW2NIXVtjSF1bY0hdczMpTjRbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNClDKD1PKWM1W2NIXVtjSF1bY0hdbzU=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.9224,0.0000,0.9224,1.0188,1.019,0,0,"","","OPLS_2005",49.549,true,"null-3","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",319,6,-3.809,-0.131,-0.403,-0.872,-4.827,-2.284,0.000,0.000,-1.179,-26.400,-3.446,0.539,-0.066,-36.862,-29.845,4.259,33,176,1.019
,"null","958","ChEBI_122079.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_122079.sdf",1,"",,"",,,,,,,"CHEBI:122079","5-[[(5,6-dimethyl-4-thieno[2,3-d]pyrimidinyl)thio]methyl]-2-furancarboxylic acid methyl ester","",2,"","","C15H14N2O3S2",334.416,334.045,0,"CC1=C(SC2=C1C(=NC=N2)SCC3=CC=C(O3)C(=O)OC)C","InChI=1S/C15H14N2O3S2/c1-8-9(2)22-14-12(8)13(16-7-17-14)21-6-10-4-5-11(20-10)15(18)19-3/h4-5,7H,6H2,1-3H3","JYASBMHTSQDQDJ-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33522","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",214,39016,0,"czFjKFtDSDNdKWMoW0NIM10pYyhjMTIpYyhuW2NIXW4yKVNbQ0gyXWMzW2NIXVtjSF1jKG8zKUMoPU8pT1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0003,0.0000,0.0003,0.0000,0.000,0,0,"","","OPLS_2005",7.064,true,"null-1","Os03g0769800_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",348,5,-3.779,-0.172,-0.481,-0.924,-3.779,-1.736,0.000,0.000,-1.347,-23.229,-1.346,0.675,-0.008,-28.544,-24.575,3.668,35,322,0.000
,"null","959","ChEBI_116895.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_116895.sdf",1,"",,"",,,,,,,"CHEBI:116895","2-furanyl-[4-[(6-hydroxy-2-methyl-5-thiazolo[3,2-b][1,2,4]triazolyl)-thiophen-2-ylmethyl]-1-piperazinyl]methanone","",2,"","","C19H19N5O3S2",429.519,429.093,0,"CC1=NN2C(=C(SC2=N1)C(C3=CC=CS3)N4CCN(CC4)C(=O)C5=CC=CO5)O","InChI=1S/C19H19N5O3S2/c1-12-20-19-24(21-12)18(26)16(29-19)15(14-5-3-11-28-14)22-6-8-23(9-7-22)17(25)13-4-2-10-27-13/h2-5,10-11,15,26H,6-9H2,1H3","HTOVIECVYFLKKU-UHFFFAOYSA-N","","","","",,false,0,"10_S_16_6_11_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-28346","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",197,39016,0,"W0NIM11jKG4xKW5jKG4xMilzYyhjMltPSF0pW0NASF0oYzNbY0hdW2NIXVtjSF1zMylONFtDSDJdW0NIMl1OKFtDSDJdW0NIMl00KUMoPU8pYzVbY0hdW2NIXVtjSF1vNQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.3086,0.3044,0.0042,0.5652,0.870,0,2,"","","OPLS_2005",43.742,true,"null-5","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",321,5,-3.779,-0.130,-0.400,-0.865,-4.344,-2.209,-0.145,0.000,-0.944,-22.608,-2.542,0.539,-0.073,-33.087,-25.151,3.429,8,373,0.565
,"null","960","ChEBI_116895.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_116895.sdf",1,"",,"",,,,,,,"CHEBI:116895","2-furanyl-[4-[(6-hydroxy-2-methyl-5-thiazolo[3,2-b][1,2,4]triazolyl)-thiophen-2-ylmethyl]-1-piperazinyl]methanone","",2,"","","C19H19N5O3S2",429.519,429.093,0,"CC1=NN2C(=C(SC2=N1)C(C3=CC=CS3)N4CCN(CC4)C(=O)C5=CC=CO5)O","InChI=1S/C19H19N5O3S2/c1-12-20-19-24(21-12)18(26)16(29-19)15(14-5-3-11-28-14)22-6-8-23(9-7-22)17(25)13-4-2-10-27-13/h2-5,10-11,15,26H,6-9H2,1H3","HTOVIECVYFLKKU-UHFFFAOYSA-N","","","","",,false,0,"10_R_16_6_11_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-28346","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",197,39016,0,"W0NIM11jKG4xKW5jKG4xMilzYyhjMltPSF0pW0NAQEhdKGMzW2NIXVtjSF1bY0hdczMpTjRbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNClDKD1PKWM1W2NIXVtjSF1bY0hdbzU=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,1.0347,0.1527,0.8819,0.5314,0.684,1,1,"","","OPLS_2005",50.226,true,"null-1","Os03g0769800_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",317,6,-3.741,-0.129,-0.396,-0.857,-4.272,-2.569,-0.150,0.000,-0.586,-20.974,-2.772,0.536,-0.040,-27.444,-23.745,0.948,2,65,0.531
,"null","961","ChEBI_116864.1","2017-12-06 15:08:21","2017-12-06 15:08:21","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_116864.sdf",1,"",,"",,,,,,,"CHEBI:116864","2-[(7-methyl-4-oxo-3-phenyl-6,8-dihydro-5H-pyrido[2,3]thieno[2,4-b]pyrimidin-2-yl)thio]acetic acid methyl ester","",2,"","","C19H19N3O3S2",401.505,401.087,0,"CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC(=O)OC)C4=CC=CC=C4","InChI=1S/C19H19N3O3S2/c1-21-9-8-13-14(10-21)27-17-16(13)18(24)22(12-6-4-3-5-7-12)19(20-17)26-11-15(23)25-2/h3-7H,8-11H2,1-2H3","HPFNNMYQYRUSQR-UHFFFAOYSA-N","","","","",,false,0,"2_S_7_3_1_47","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-28315","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",195,39016,0,"W0NIMl0xW0NIMl1OKFtDSDNdKVtDSDJdYyhjMTIpc2MzYzJjKD1PKW4oYyhuMylTW0NIMl1DKD1PKU9bQ0gzXSktYzRbY0hdW2NIXVtjSF1bY0hdW2NIXTQ=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0608,0.0608,0.0000,0.0527,0.113,1,1,"","","OPLS_2005",47.115,true,"null-1","Os03g0769800_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os03g0769800_glide-grid_1",314,5,-3.727,-0.138,-0.414,-0.867,-3.779,-1.740,0.000,0.000,-1.192,-19.930,-2.234,0.485,0.000,-23.456,-22.164,0.691,17,221,0.053
