"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"ChEBI_132290","789","ChEBI_132290.1","2017-12-06 14:50:27","2017-12-06 14:50:27","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312,244.088,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"1_R_2_3_8_17","3_S_4_1_5_18","6_S_13_7_5_21",2,"","",,"","","","","","7_R_4_6_10_22","","","","","","","","","","","","","",,"","","","","","","","","","Os01g0657400_ligprep_1.maegz",223,39016,0,"W0NIM11bQ0BIXTFDKD1PKU4oW0NASF0xMilbQ0BIXShDKD1PKVtPSF0pW0NASF0oW0NIMl0yKVNbQ0gyXVtDSDJdW05IMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001,0,2,"","","OPLS_2005",17.825,true,"ChEBI_132290-7","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",370,4,-4.819,-0.301,-0.759,-1.277,-4.819,-0.883,-0.202,0.000,-1.799,-11.271,-12.830,0.583,-0.029,-35.878,-24.101,1.976,8,155,0.000
,"null","790","ChEBI_116895.1","2017-12-06 14:50:27","2017-12-06 14:50:27","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_116895.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:116895","2-furanyl-[4-[(6-hydroxy-2-methyl-5-thiazolo[3,2-b][1,2,4]triazolyl)-thiophen-2-ylmethyl]-1-piperazinyl]methanone","",2,"","","C19H19N5O3S2",429.519,429.093,0,"CC1=NN2C(=C(SC2=N1)C(C3=CC=CS3)N4CCN(CC4)C(=O)C5=CC=CO5)O","InChI=1S/C19H19N5O3S2/c1-12-20-19-24(21-12)18(26)16(29-19)15(14-5-3-11-28-14)22-6-8-23(9-7-22)17(25)13-4-2-10-27-13/h2-5,10-11,15,26H,6-9H2,1H3","HTOVIECVYFLKKU-UHFFFAOYSA-N","","","","",,false,0,"10_R_16_6_11_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-28346","","","","","","Os01g0657400_ligprep_1.maegz",197,39016,0,"W0NIM11jKG4xKW5jKG4xMilzYyhjMltPSF0pW0NAQEhdKGMzW2NIXVtjSF1bY0hdczMpTjRbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdNClDKD1PKWM1W2NIXVtjSF1bY0hdbzU=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.3086,0.3044,0.0042,0.5652,0.870,0,2,"","","OPLS_2005",43.379,true,"null-2","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",318,5,-4.815,-0.166,-0.510,-1.103,-5.380,-1.763,-0.320,0.000,-1.126,-21.744,-9.311,0.377,-0.064,-39.881,-31.054,8.854,17,232,0.565
,"ChEBI_49081","791","ChEBI_49081.1","2017-12-06 14:50:27","2017-12-06 14:50:27","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_49081.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:49081","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","",3,"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","C14H14N2O8",338.270,338.075,0,"NC(CC1=CC2=C(NC(CC2C(O)=O)C(O)=O)C(=O)C1=O)C(O)=O","InChI=1S/C14H14N2O8/c15-7(13(21)22)2-4-1-5-6(12(19)20)3-8(14(23)24)16-9(5)11(18)10(4)17/h1,6-8,16H,2-3,15H2,(H,19,20)(H,21,22)(H,23,24)","UMYDVEVERVKIFT-UHFFFAOYSA-N","","C15599","","",,false,0,"4_R_1_11_8_26","7_S_14_3_8_28","18_R_19_20_17_33",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","Os01g0657400_ligprep_1.maegz",22,39016,0,"Tz1DKFtPSF0pW0NASF0oW05IXTEpW0NIMl1bQ0BIXShDKD1PKVtPSF0pQyg9QzEyKVtDSF09QyhDKD1PKUMyPU8pW0NIMl1bQ0BASF0oW05IMl0pQyg9TylbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0262,0.0262,0.0000,0.0212,0.047,-2,4,"1_2_3_7_Z","3_6_9_10_Z","OPLS_2005",16.172,true,"ChEBI_49081-3","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",40,5,-4.813,-0.201,-0.578,-1.152,-4.834,-1.055,-0.270,0.000,-2.002,-16.994,-5.940,0.334,-0.100,-39.544,-22.934,1.484,1,332,0.021
,"null","792","ChEBI_112408.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112408.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:112408","9-(dimethylamino)-3-(4-methoxyphenyl)-4-pyrido[1,2]thieno[3,4-d]pyrimidinone","",2,"","","C18H16N4O2S",352.412,352.099,0,"CN(C)C1=C2C3=C(C(=O)N(C=N3)C4=CC=C(C=C4)OC)SC2=NC=C1","InChI=1S/C18H16N4O2S/c1-21(2)13-8-9-19-17-14(13)15-16(25-17)18(23)22(10-20-15)11-4-6-12(24-3)7-5-11/h4-10H,1-3H3","COQPVKMATNFNLG-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-23820","","","","","","Os01g0657400_ligprep_1.maegz",159,39016,0,"W0NIM11OKFtDSDNdKWMxW2NIXVtjSF1uYzJzYyhjM2MxMiljKD1PKW4oW2NIXW4zKS1jNFtjSF1bY0hdYyhbY0hdW2NIXTQpT1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0404,0.0000,0.0404,0.0321,0.032,0,0,"","","OPLS_2005",53.752,true,"null-1","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",261,3,-4.812,-0.192,-0.563,-1.141,-4.844,-1.542,0.000,0.000,-1.384,-25.676,-4.965,0.154,-0.043,-39.191,-30.640,1.247,7,384,0.032
,"null","793","ChEBI_116831.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_116831.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:116831","2-(butylamino)-3-(3-chlorophenyl)-7-methyl-6,8-dihydro-5H-pyrido[2,3]thieno[2,4-b]pyrimidin-4-one","",2,"","","C20H23ClN4OS",402.943,402.128,0,"CCCCNC1=NC2=C(C3=C(S2)CN(CC3)C)C(=O)N1C4=CC(=CC=C4)Cl","InChI=1S/C20H23ClN4OS/c1-3-4-9-22-20-23-18-17(15-8-10-24(2)12-16(15)27-18)19(26)25(20)14-7-5-6-13(21)11-14/h5-7,11H,3-4,8-10,12H2,1-2H3,(H,22,23)","YJZZHJOWLMDHPY-UHFFFAOYSA-N","","","","",,false,0,"14_R_13_15_17_51","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-28282","","","","","","Os01g0657400_ligprep_1.maegz",193,39016,0,"W0NIM11bQ0gyXVtDSDJdW0NIMl1bTkhdYyhuMSluKC1jMltjSF1jKENsKVtjSF1bY0hdW2NIXTIpYyg9TyljKGMxMyljNGMoczMpW0NIMl1OKFtDSDNdKVtDSDJdW0NIMl00","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0608,0.0608,0.0000,0.0527,0.113,1,1,"","","OPLS_2005",42.993,true,"null-1","Os01g0657400_glide-dock_SP_1","This compound has an imine and may undergo hydrolysis.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",310,5,-4.805,-0.178,-0.534,-1.119,-4.858,-2.580,0.000,0.000,-0.842,-26.527,-3.939,0.481,0.000,-39.696,-30.466,2.018,33,369,0.053
,"null","794","ChEBI_122079.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_122079.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:122079","5-[[(5,6-dimethyl-4-thieno[2,3-d]pyrimidinyl)thio]methyl]-2-furancarboxylic acid methyl ester","",2,"","","C15H14N2O3S2",334.416,334.045,0,"CC1=C(SC2=C1C(=NC=N2)SCC3=CC=C(O3)C(=O)OC)C","InChI=1S/C15H14N2O3S2/c1-8-9(2)22-14-12(8)13(16-7-17-14)21-6-10-4-5-11(20-10)15(18)19-3/h4-5,7H,6H2,1-3H3","JYASBMHTSQDQDJ-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33522","","","","","","Os01g0657400_ligprep_1.maegz",214,39016,0,"czFjKFtDSDNdKWMoW0NIM10pYyhjMTIpYyhuW2NIXW4yKVNbQ0gyXWMzW2NIXVtjSF1jKG8zKUMoPU8pT1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0003,0.0000,0.0003,0.0000,0.000,0,0,"","","OPLS_2005",7.064,true,"null-1","Os01g0657400_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",348,5,-4.799,-0.218,-0.611,-1.173,-4.799,-1.318,-0.288,0.000,-2.088,-22.829,-4.258,0.675,0.000,-34.353,-27.086,1.741,15,274,0.000
,"null","795","ChEBI_112697.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112697.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:112697","N-[3-[butyl(ethyl)amino]propyl]-1-(9-fluoro-[1]benzothiolo[3,2-d]pyrimidin-4-yl)-4-piperidinecarboxamide","",2,"","","C25H34FN5OS",471.636,471.247,0,"CCCCN(CC)CCCNC(=O)C1CCN(CC1)C2=NC=NC3=C2SC4=CC=CC(=C43)F","InChI=1S/C25H34FN5OS/c1-3-5-13-30(4-2)14-7-12-27-25(32)18-10-15-31(16-11-18)24-23-22(28-17-29-24)21-19(26)8-6-9-20(21)33-23/h6,8-9,17-18H,3-5,7,10-16H2,1-2H3,(H,27,32)","IWTJJTJNJCWHLK-UHFFFAOYSA-N","","","","",,false,0,"5_R_8_4_6_68","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24107","","","","","","Os01g0657400_ligprep_1.maegz",162,39016,0,"W0NIM11bQ0gyXVtDSDJdW0NIMl1OKFtDSDJdW0NIM10pW0NIMl1bQ0gyXVtDSDJdW05IXUMoPU8pW0NIXTFbQ0gyXVtDSDJdTihbQ0gyXVtDSDJdMSljKG5bY0hdbjIpYyhjMjMpc2M0YzNjKEYpW2NIXVtjSF1bY0hdNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0056,0.0002,0.0054,0.0026,0.003,1,1,"","","OPLS_2005",35.082,true,"null-2","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",265,11,-4.795,-0.145,-0.466,-1.066,-4.798,-2.749,-0.030,0.000,-0.699,-28.057,-4.697,0.815,-0.027,-43.049,-32.754,5.918,106,192,0.003
,"ChEBI_64950","796","ChEBI_64950.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_64950.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:64950","pyrrolizidine","A bicyclic organonitrogen heterocyclic compound comprised of two ortho-fused pyrrolidine rings which share a common nitrogen atom.",3,"2,3,5,6,7,8-hexahydro-1H-pyrrolizine; Hexahydropyrrolizine; 1-Azabicyclo(3.3.0)octane; 1-azabicyclo[3.3.0]octane","hexahydro-1H-pyrrolizine","C7H13N",111.185,111.105,0,"C1CC2CCCN2C1","InChI=1S/C7H13N/c1-3-7-4-2-6-8(7)5-1/h7H,1-6H2","ADRDEXBBJTUCND-UHFFFAOYSA-N","643-20-9","","","",,false,0,"","","",2,"","",103088,"643-20-9","","","","","","","","","","","","","","","","","","",,"","643-20-9","Pyrrolizidine","","","","","","","Os01g0657400_ligprep_1.maegz",25,39016,0,"W0NIMl0xW0NIMl1bQ0gyXU4oW0NIXTEyKVtDSDJdW0NIMl1bQ0gyXTI=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0001,0.0001,0.0000,0.0000,0.000,1,1,"","","OPLS_2005",42.531,true,"ChEBI_64950-1","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",47,0,-4.794,-0.599,-1.198,-1.557,-4.794,-0.343,-0.181,0.000,-2.475,-7.117,-8.927,0.000,-0.100,-25.416,-16.044,0.000,2,324,0.000
,"ChEBI_49081","797","ChEBI_49081.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_49081.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:49081","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","",3,"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylic acid","C14H14N2O8",338.270,338.075,0,"NC(CC1=CC2=C(NC(CC2C(O)=O)C(O)=O)C(=O)C1=O)C(O)=O","InChI=1S/C14H14N2O8/c15-7(13(21)22)2-4-1-5-6(12(19)20)3-8(14(23)24)16-9(5)11(18)10(4)17/h1,6-8,16H,2-3,15H2,(H,19,20)(H,21,22)(H,23,24)","UMYDVEVERVKIFT-UHFFFAOYSA-N","","C15599","","",,false,0,"4_S_1_11_8_26","7_S_14_3_8_28","18_S_19_20_17_33",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","Os01g0657400_ligprep_1.maegz",22,39016,0,"Tz1DKFtPSF0pW0NAQEhdKFtOSF0xKVtDSDJdW0NASF0oQyg9TylbT0hdKUMoPUMxMilbQ0hdPUMoQyg9TylDMj1PKVtDSDJdW0NASF0oW05IMl0pQyg9TylbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0262,0.0262,0.0000,0.0212,0.047,-2,4,"1_2_3_7_Z","3_6_9_10_Z","OPLS_2005",14.841,true,"ChEBI_49081-8","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",45,5,-4.788,-0.199,-0.575,-1.146,-4.809,-0.599,-0.580,0.000,-1.572,-12.713,-10.772,0.334,-0.141,-41.563,-23.485,2.087,1,339,0.021
,"null","798","ChEBI_121813.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_121813.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:121813","N-(5-chloro-2-methoxyphenyl)-2-[[3-(2-methoxyethyl)-6-methyl-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C19H22ClN3O4S2",455.982,455.074,0,"CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NC3=C(C=CC(=C3)Cl)OC)CCOC","InChI=1S/C19H22ClN3O4S2/c1-11-8-14-17(29-11)18(25)23(6-7-26-2)19(22-14)28-10-16(24)21-13-9-12(20)4-5-15(13)27-3/h4-5,9,11H,6-8,10H2,1-3H3,(H,21,24)","JZHUCHWPOHCVFK-UHFFFAOYSA-N","","","","",,false,0,"2_R_6_3_1_33","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33256","","","","","","Os01g0657400_ligprep_1.maegz",211,39016,0,"W0NIM11bQ0BIXShbQ0gyXTEpU2MoYzEyKWMoPU8pbihbQ0gyXVtDSDJdT1tDSDNdKWMobjIpU1tDSDJdQyg9TylbTkhdYzNjKE9bQ0gzXSlbY0hdW2NIXWMoQ2wpW2NIXTM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",42.977,true,"null-1","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",342,9,-4.787,-0.165,-0.507,-1.096,-4.787,-2.013,-0.261,0.000,-0.794,-27.190,-6.910,0.676,0.000,-41.307,-34.100,7.655,172,248,0.000
,"null","799","ChEBI_112209.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112209.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:112209","2-[3-(2-furanylmethyl)-4-imino-6,6-dimethyl-2-oxo-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-1-yl]-N-phenylacetamide","",2,"","","C24H24N4O4S",464.539,464.152,0,"CC1(CC2=C(CO1)SC3=C2C(=N)N(C(=O)N3CC(=O)NC4=CC=CC=C4)CC5=CC=CO5)C","InChI=1S/C24H24N4O4S/c1-24(2)11-17-18(14-32-24)33-22-20(17)21(25)27(12-16-9-6-10-31-16)23(30)28(22)13-19(29)26-15-7-4-3-5-8-15/h3-10,25H,11-14H2,1-2H3,(H,26,29)","GHVVXYUMOHKPEU-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-23621","","","","","","Os01g0657400_ligprep_1.maegz",155,39016,0,"W0NIM11DKFtDSDJdMSkoW0NIM10pT1tDSDJdYyhjMTIpc2MzYzIvYyg9Ti9bSF0pbihbQ0gyXWM0W2NIXVtjSF1bY0hdbzQpYyg9TyluM1tDSDJdQyg9TylbTkhdYzVbY0hdW2NIXVtjSF1bY0hdW2NIXTU=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.2662,0.2662,0.0000,0.5537,0.820,0,0,"13_11_12_57_E","","OPLS_2005",46.663,true,"null-2","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",256,6,-4.777,-0.145,-0.464,-1.062,-5.331,-2.624,-0.155,0.000,-0.716,-30.918,-4.855,0.467,-0.029,-46.578,-35.772,2.411,2,282,0.554
,"null","800","ChEBI_93753.1","2017-12-06 14:50:28","2017-12-06 14:50:28","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_93753.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:93753","1-[4-[[2-(2-amino-5-pyrimidinyl)-7-methyl-4-(4-morpholinyl)-6-thieno[3,2-d]pyrimidinyl]methyl]-1-piperazinyl]-2-hydroxy-1-propanone","",2,"","","C23H30N8O3S",498.603,498.216,0,"CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)O","InChI=1S/C23H30N8O3S/c1-14-17(13-29-3-5-31(6-4-29)22(33)15(2)32)35-19-18(14)27-20(16-11-25-23(24)26-12-16)28-21(19)30-7-9-34-10-8-30/h11-12,15,32H,3-10,13H2,1-2H3,(H2,24,25,26)","YOVVNQKCSKSHKT-UHFFFAOYSA-N","","","","",,false,0,"33_S_35_31_34_61","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-4257","","","","","","Os01g0657400_ligprep_1.maegz",86,39016,0,"W0NIM11bQ0BIXShbT0hdKUMoPU8pTihbQ0gyXVtDSDJdMSlbQ0gyXVtDSDJdTjFbQ0gyXWMoczIpYyhbQ0gzXSljKGMyMyluYygtYzRbY0hdbmMoW05IMl0pbltjSF00KW5jM041W0NIMl1bQ0gyXU9bQ0gyXVtDSDJdNQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0345,0.0343,0.0002,0.0285,0.063,1,1,"","","OPLS_2005",65.166,true,"null-2","Os01g0657400_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os01g0657400_glide-grid_1",145,7,-4.775,-0.136,-0.446,-1.048,-4.804,-2.020,0.000,0.000,-0.849,-31.323,-5.725,0.491,0.000,-45.979,-37.048,2.015,55,324,0.029
