"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"ChEBI_65365","885","ChEBI_65365.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_65365.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65365","1-O-acetyl-4R,6S-britannilactone","A sesquiterpene lactone that is (3aS,4R,7aR)-3a,4,7,7a-tetrahydro-1-benzofuran-2(3H)-one with a methylidene at position C-3, a hydroxy at C-4, a methyl at C-6, and a (2S)-5-(acetyloxy)pentan-2-yl group at position C-5. A natural product found in Inula britannica var chinensis and Inula japonica.",3,"","(4R)-4-[(3aS,4S,7aR)-4-hydroxy-6-methyl-3-methylidene-2-oxo-2,3,3a,4,7,7a-hexahydro-1-benzofuran-5-yl]pentyl acetate","C17H24O5",308.370,308.162,0,"[H][C@@]12CC(C)=C([C@H](C)CCCOC(C)=O)[C@@H](O)[C@]1([H])C(=C)C(=O)O2","InChI=1S/C17H24O5/c1-9(6-5-7-21-12(4)18)14-10(2)8-13-15(16(14)19)11(3)17(20)22-13/h9,13,15-16,19H,3,5-8H2,1-2,4H3/t9-,13-,15-,16-/m1/s1","QKUFZFLZBUSEHN-BYRYDROYSA-N","","","","",,false,0,"3_S_24_2_6_25","5_R_9_6_4_13","6_S_5_3_7_14",2,"","",11296086,"","","","","14969344; 18926678","15_R_2_16_17_33","","","","","","","","","","","","","",,"","","","","","","","","","Os09g0455200_ligprep_1.maegz",26,39016,0,"TzFDKD1PKUMoPVtDSDJdKVtDQEhdKFtDQEhdMTIpW0NASF0oW09IXSlDKD1DKFtDSDJdMilbQ0gzXSlbQ0BIXShbQ0gzXSlbQ0gyXVtDSDJdW0NIMl1PQyg9TylbQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"4_1_2_3_Z","","OPLS_2005",26.982,true,"ChEBI_65365-1","Os09g0455200_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",48,7,-4.701,-0.214,-0.599,-1.149,-4.701,-2.513,0.000,0.000,-1.937,-24.071,-0.133,0.973,0.000,-30.305,-24.204,3.950,87,256,0.000
,"null","886","ChEBI_105468.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_105468.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:105468","N-[6-ethyl-6-methyl-2-(methylthio)-5,8-dihydropyrano[4,5]thieno[1,2-c]pyrimidin-4-yl]-N',N'-dimethylethane-1,2-diamine","",2,"","","C17H26N4OS2",366.547,366.155,0,"CCC1(CC2=C(CO1)SC3=NC(=NC(=C23)NCCN(C)C)SC)C","InChI=1S/C17H26N4OS2/c1-6-17(2)9-11-12(10-22-17)24-15-13(11)14(18-7-8-21(3)4)19-16(20-15)23-5/h6-10H2,1-5H3,(H,18,19,20)","XWAXCWGQTKUVOV-UHFFFAOYSA-N","","","","",,false,0,"3_S_8_4_2_24","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-16831","","","","","","Os09g0455200_ligprep_1.maegz",101,39016,0,"W0NIM11bQ0gyXVtDQF0oW0NIMl0xKShbQ0gzXSlPW0NIMl1jKGMxMilzYzNjMmMobmMobjMpU1tDSDNdKVtOSF1bQ0gyXVtDSDJdTihbQ0gzXSlbQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0007,0.0005,0.0002,0.0000,0.001,1,1,"","","OPLS_2005",19.651,true,"null-2","Os09g0455200_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",168,6,-4.695,-0.196,-0.564,-1.124,-4.695,-2.242,-0.160,0.000,-0.903,-23.434,-4.126,0.428,-0.027,-31.259,-27.560,5.839,43,331,0.000
,"ChEBI_8024","887","ChEBI_8024.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_8024.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:8024","perindopril","An alpha-amino acid ester that is the ethyl ester of N-{(2S)-1-[(2S,3aS,7aS)-2-carboxyoctahydro-1H-indol-1-yl]-1-oxopropan-2-yl}-L-norvaline",3,"(2S,3aS,7aS)-1-[(2S)-2-{[(2S)-1-ethoxy-1-oxopentan-2-yl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid","ethyl N-{(2S)-1-[(2S,3aS,7aS)-2-carboxyoctahydro-1H-indol-1-yl]-1-oxopropan-2-yl}-L-norvalinate","C19H32N2O5",368.468,368.231,0,"[H][C@@]12CCCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC","InChI=1S/C19H32N2O5/c1-4-8-14(19(25)26-5-2)20-12(3)17(22)21-15-10-7-6-9-13(15)11-16(21)18(23)24/h12-16,20H,4-11H2,1-3H3,(H,23,24)/t12-,13-,14-,15-,16-/m0/s1","IPVQLZZIHOAWMC-QXKUPLGCSA-N","82834-16-0","C07706","","",,true,0,"2_S_1_5_6_27","3_S_1_8_7_29","5_S_2_7_11_28",2,"","perindopril; perindoprilum",4300272,"82834-16-0","DB00790","D03753","","24291100; 24324048; 24357222; 24511479; 24515310; 24554346; 24590580; 24602481; 24664905","9_S_15_4_16_34","18_S_15_19_20_45","","","","","","","","","","","","",,"HMDB14928","","Perindopril","LSM-4080","","","","","","Os09g0455200_ligprep_1.maegz",8,39016,0,"W0NIMl0xW0NIMl1bQ0gyXVtDSDJdW0NASF0oW0NASF0xMilbQ0gyXVtDQEBIXShDKD1PKVtPSF0pTjJDKD1PKVtDQEhdKFtDSDNdKVtOSF1bQ0BASF0oW0NIMl1bQ0gyXVtDSDNdKUMoPU8pT1tDSDJdW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.6044,0.0016,0.6028,0.6173,0.619,-1,1,"","","OPLS_2005",23.072,true,"ChEBI_8024-2","Os09g0455200_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",14,10,-4.687,-0.180,-0.534,-1.101,-5.304,-2.608,-0.333,0.000,-1.453,-18.708,-5.967,0.998,-0.079,-35.469,-24.675,16.168,63,182,0.617
,"null","888","ChEBI_111232.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_111232.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:111232","LSM-22688","",2,"","","C20H26N4S2",386.580,386.160,0,"CCCCC1=C2CCCC2=C3C4=C(C(=NC=N4)SCCN(C)C)SC3=N1","InChI=1S/C20H26N4S2/c1-4-5-9-15-13-7-6-8-14(13)16-17-18(26-19(16)23-15)20(22-12-21-17)25-11-10-24(2)3/h12H,4-11H2,1-3H3","QSWCNAHQOVQMEL-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-22688","","","","","","Os09g0455200_ligprep_1.maegz",151,39016,0,"W0NIM11bQ0gyXVtDSDJdW0NIMl1jMW5jMnNjKGMzYzJjKGMxNClbQ0gyXVtDSDJdW0NIMl00KWMobltjSF1uMylTW0NIMl1bQ0gyXU4oW0NIM10pW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0077,0.0077,0.0000,0.0058,0.013,1,1,"","","OPLS_2005",30.760,true,"null-1","Os09g0455200_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",244,7,-4.676,-0.180,-0.533,-1.098,-4.682,-2.993,0.000,0.000,-0.862,-27.095,-0.802,0.648,0.000,-32.049,-27.897,5.098,135,273,0.006
,"null","889","ChEBI_114985.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114985.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114985","2-[[6,6-dimethyl-2-(propan-2-ylthio)-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-4-yl]thio]-N-(2-furanylmethyl)acetamide","",2,"","","C21H25N3O3S3",463.641,463.106,0,"CC(C)SC1=NC2=C(C3=C(S2)COC(C3)(C)C)C(=N1)SCC(=O)NCC4=CC=CO4","InChI=1S/C21H25N3O3S3/c1-12(2)29-20-23-18(28-11-16(25)22-9-13-6-5-7-26-13)17-14-8-21(3,4)27-10-15(14)30-19(17)24-20/h5-7,12H,8-11H2,1-4H3,(H,22,25)","XRTAWJHHBGVNEE-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-26447","","","","","","Os09g0455200_ligprep_1.maegz",178,39016,0,"W0NIMl0xQyhbQ0gzXSkoW0NIM10pT1tDSDJdYyhzMiljMWMoYzIzKWMobmMobjMpU1tDSF0oW0NIM10pW0NIM10pU1tDSDJdQyg9TylbTkhdW0NIMl1jNFtjSF1bY0hdW2NIXW80","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0006,0.0000,0.0006,0.0000,0.000,0,0,"","","OPLS_2005",10.639,true,"null-1","Os09g0455200_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",292,8,-4.671,-0.156,-0.484,-1.061,-4.671,-2.551,-0.268,0.000,-0.248,-26.071,-5.562,0.563,-0.029,-42.828,-31.633,1.510,2,314,0.000
,"ChEBI_65896","890","ChEBI_65896.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_65896.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65896","FD-211","A delta-lactone that is 3,5,7,7a-tetrahydro-2H-furo[3,4-b]pyran-2-one substituted by a hydroxy group at position 3 and propenyl groups at positions 5 and 7. Isolated from the fermantation broth of Myceliophthora lutea TF-0409, it exhibits broad spectrum activity against cultured tumor cell lines, including adriamycin-resistant HL-60 cells.",3,"","3-hydroxy-5,7-di[(1E)-prop-1-en-1-yl]-3,5,7,7a-tetrahydro-2H-furo[3,4-b]pyran-2-one","C13H16O4",236.264,236.105,0,"C\C=C\C1OC(\C=C\C)C2=CC(O)C(=O)OC12","InChI=1S/C13H16O4/c1-3-5-10-8-7-9(14)13(15)17-12(8)11(16-10)6-4-2/h3-7,9-12,14H,1-2H3/b5-3+,6-4+","DXYMGZNZFBKDCX-GGWOSOGESA-N","","","","",7706120,false,0,"2_S_10_3_1_19","6_R_4_7_5_20","7_R_8_6_12_21",2,"","",7297870,"","","","","","9_R_8_5_15_22","","","","","","","","","","","","","",,"","","","","","","","","","Os09g0455200_ligprep_1.maegz",32,39016,0,"W0NIXT0xW0NASF0oW09IXSlDKD1PKU9bQ0BIXShDMTIpW0NAQEhdKC9bQ0hdPVtDSF0vW0NIM10pT1tDQEBIXTIvW0NIXT1bQ0hdL1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0093,0.0000,0.0093,0.0070,0.007,0,0,"2_1_5_6_Z","7_12_13_14_E","OPLS_2005",18.683,true,"ChEBI_65896-2","Os09g0455200_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","9_15_16_17_E","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",61,3,-4.660,-0.274,-0.705,-1.216,-4.667,-1.935,0.000,0.000,-1.985,-16.845,-3.476,0.617,0.000,-25.871,-20.322,1.521,1,210,0.007
,"null","891","ChEBI_114723.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_114723.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:114723","2-[(5,6-dimethyl-4-oxo-3H-thieno[2,3-d]pyrimidin-2-yl)thio]-N-(4-methyl-2-thiazolyl)acetamide","",2,"","","C14H14N4O2S3",366.485,366.028,0,"CC1=CSC(=N1)NC(=O)CSC2=NC3=C(C(=C(S3)C)C)C(=O)N2","InChI=1S/C14H14N4O2S3/c1-6-4-21-13(15-6)16-9(19)5-22-14-17-11(20)10-7(2)8(3)23-12(10)18-14/h4H,5H2,1-3H3,(H,15,16,19)(H,17,18,20)","SSLFSJSESOYTHY-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-26185","","","","","","Os09g0455200_ligprep_1.maegz",175,39016,0,"W0NIM11jMVtjSF1zYyhuMSlbTkhdQyg9TylbQ0gyXVNjKG4yKVtuSF1jKD1PKWMoYzIzKWMoW0NIM10pYyhzMylbQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.999,0.0058,0.0050,0.0008,0.0589,0.064,0,0,"","","OPLS_2005",12.080,true,"null-1","Os09g0455200_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",288,5,-4.655,-0.202,-0.576,-1.126,-4.714,-1.541,-0.474,0.000,-1.478,-24.218,-4.625,0.717,-0.032,-38.493,-28.844,0.566,24,30,0.059
,"null","892","ChEBI_104036.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_104036.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:104036","2-[[3-[2-(dimethylamino)ethyl]-4-oxo-[1]benzothiolo[3,2-d]pyrimidin-2-yl]thio]-N-(3-methoxyphenyl)acetamide","",2,"","","C23H24N4O3S2",468.595,468.129,0,"CN(C)CCN1C(=O)C2=C(C3=CC=CC=C3S2)N=C1SCC(=O)NC4=CC(=CC=C4)OC","InChI=1S/C23H24N4O3S2/c1-26(2)11-12-27-22(29)21-20(17-9-4-5-10-18(17)32-21)25-23(27)31-14-19(28)24-15-7-6-8-16(13-15)30-3/h4-10,13H,11-12,14H2,1-3H3,(H,24,28)","UFEQYRJCKVCSOS-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-15394","","","","","","Os09g0455200_ligprep_1.maegz",90,39016,0,"W2NIXTFbY0hdW2NIXVtjSF1jKHMyKWMxYyhjMjMpbmMobihjMz1PKVtDSDJdW0NIMl1OKFtDSDNdKVtDSDNdKVNbQ0gyXUMoPU8pW05IXWM0W2NIXWMoT1tDSDNdKVtjSF1bY0hdW2NIXTQ=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0147,0.0147,0.0000,0.0115,0.026,1,1,"","","OPLS_2005",42.214,true,"null-1","Os09g0455200_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",151,9,-4.650,-0.145,-0.461,-1.041,-4.662,-2.360,-0.201,0.000,-0.355,-27.945,-6.246,0.641,-0.053,-42.382,-34.191,1.045,4,5,0.011
,"ChEBI_34910","893","ChEBI_34910.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_34910.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:34910","pentetrazol","An organic heterobicyclic compound that is 1H-tetrazole in which the hydrogens at positions 1 and 5 are replaced by a pentane-1,5-diyl group. A central and respiratory stimulant, it was formerly used for the treatment of cough and other respiratory tract disorders, cardiovascular disorders including hypotension, and pruritis.",3,"Pentetrazol; pentylenetetrazol; pentamethylene-1,5-tetrazole; 1,5-pentamethylenetetrazole; alpha,beta-cyclopentamethylenetetrazole; 6,7,8,9-tetrahydro-5-azepotetrazole; 6,7,8,9-tetrahydro-5H-tetrazolo[1,5-a]azepine; 7,8,9,10-tetrazabicyclo[5.3.0]-8,10-decadiene","6,7,8,9-tetrahydro-5H-tetrazolo[1,5-a]azepine","C6H10N4",138.170,138.091,0,"C1CCc2nnnn2CC1","InChI=1S/C6H10N4/c1-2-4-6-7-8-9-10(6)5-3-1/h1-5H2","CWRVKFFCRWGWCS-UHFFFAOYSA-N","54-95-5","C13692","","",,false,0,"","","",2,"","pentetrazol; pentetrazol; pentetrazolum; pentetrazol",135492,"54-95-5","","D07409","","19797046; 21689733; 22049436; 23852314; 23893477; 24397543","","","","","","","","","","","","","","",,"","54-95-5","Pentylenetetrazol","LSM-3287","","Coryvet; Korazol; Cardiazole; Cenazol; Cardifortan; Cardosal; Deumacard; Corvasol; Phrenazol; Cenalene-M; Corazol; Cardiazol; Cardosan; Gewazol; Kardiazol; Coranormol; Diovascole; Cardiotonicum; Metrazol; Ventrazol; Coratoline; Corazole","","","","Os09g0455200_ligprep_1.maegz",14,39016,0,"bjFubmMobjEyKVtDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl0y","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",10.237,true,"ChEBI_34910-1","Os09g0455200_glide-dock_SP_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",23,0,-4.648,-0.465,-1.001,-1.407,-4.648,-0.980,0.000,0.000,-2.675,-13.587,-1.996,0.000,-0.014,-20.633,-15.583,0.000,1,260,0.000
,"null","894","ChEBI_113002.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_113002.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:113002","LSM-24412","",2,"","","C20H22N4O3S2",430.547,430.113,0,"COC(=O)CSC1=NC=NC2=C1SC3=NC(=C4CCCCC4=C23)N5CCOCC5","InChI=1S/C20H22N4O3S2/c1-26-14(25)10-28-20-17-16(21-11-22-20)15-12-4-2-3-5-13(12)18(23-19(15)29-17)24-6-8-27-9-7-24/h11H,2-10H2,1H3","MBIKWKCJOBYLIT-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24412","","","","","","Os09g0455200_ligprep_1.maegz",165,39016,0,"W0NIM11PQyg9TylbQ0gyXVNjKG5bY0hdbjEpYyhjMTIpc2MzYzJjNGMoW0NIMl1bQ0gyXVtDSDJdW0NIMl00KWMobjMpTjVbQ0gyXVtDSDJdT1tDSDJdW0NIMl01","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0002,0.0000,0.0002,0.0000,0.000,0,0,"","","OPLS_2005",24.151,true,"null-1","Os09g0455200_glide-dock_SP_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",272,5,-4.647,-0.160,-0.492,-1.064,-4.647,-2.031,-0.260,0.000,-0.783,-21.823,-5.517,0.429,-0.084,-35.355,-27.341,2.900,283,254,0.000
,"ChEBI_65801","895","ChEBI_65801.1","2017-12-07 11:58:01","2017-12-07 11:58:01","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_65801.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65801","5-hydroxy-7-prop-2-en-(Z)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the Z isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 2","(7Z)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195,190.063,0,"OC1=C2C=CCOC2\C(=C\C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4+","CCVQPAZRNPBPPA-QPJJXVBHSA-N","","","","",18463568,false,0,"5_S_1_9_6_19","","",2,"","",15800347,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","Os09g0455200_ligprep_1.maegz",31,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NASF0xMik9QyhbT0hdKUMoPU8pQ1wyPVtDSF0vW0NIXT1bQ0gyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0794,0.0000,0.0794,0.0702,0.070,0,0,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",14.002,true,"ChEBI_65801-3","Os09g0455200_glide-dock_SP_1","","8_9_12_13_Z","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"Os09g0455200_glide-grid_1",58,2,-4.642,-0.332,-0.799,-1.276,-4.712,-1.461,0.000,0.000,-2.344,-12.628,-4.799,0.444,0.000,-22.640,-17.427,0.059,1,275,0.070
