Stars,Title,Entry ID,Entry Name,Date Added,Date Modified,PDB format version,Source Path,Source File,Source File Index,entry id backup,prepared,prepared with version,assigned bond orders,added hydrogens,treated metals,created disulfur,deleted far waters,ran protassign,Potential Energy-OPLS 2005,RMS Derivative-OPLS 2005,Max Derivative-OPLS 2005,Stretch Energy-OPLS 2005,Bend Energy-OPLS 2005,LJ-14 Energy-OPLS 2005,El-14 Energy-OPLS 2005,Van der Waals Energy-OPLS 2005,Electrostatic Energy-OPLS 2005,Dihedral Energy-OPLS 2005,target temperature,ran impref,ID,NAME,DEFINITION,STAR,SYNONYM,IUPAC_NAME,FORMULA,MASS,MONOISOTOPIC_MASS,CHARGE,SMILES,INCHI,INCHIKEY,CAS_REGISTRY_NUMBER,KEGG_COMPOUND_ACCESSION,KNAPSACK_ACCESSION,AGRICOLA_CITATION,PUBMED_CITATION,chiral flag,version,Chirality 1,Chirality 2,Chirality 3,ct enhanced stereo status,SECONDARY_ID,INN,REAXYS_REGISTRY_NUMBER,CHEMIDPLUS,DRUGBANK_ACCESSION,KEGG_DRUG_ACCESSION,PDBECHEM_ACCESSION,PUBMED_CITATION-1,Chirality 4,Chirality 5,Chirality 6,Chirality 7,Chirality 8,Chirality 9,Chirality 10,Chirality 11,Chirality 12,Chirality 13,Chirality 14,Chirality 15,Chirality 16,Chirality 17,BEILSTEIN_REGISTRY_NUMBER,HMDB_ACCESSION,NIST_CHEMISTRY_WEBBOOK,WIKIPEDIA_ACCESSION,LINCS_ACCESSION,METACYC_ACCESSION,BRAND_NAME,PESTICIDES_ACCESSION,AtomNumChirality 1,PUBMED_CENTRAL_CITATION,SiteScore,size,Dscore,volume,exposure,enclosure,contact,phobic,philic,balance,don/acc,residues,residues asl,Job Name,source file,source file index,mmshare version,flags,input,cmdline,tautomer probability,Ionization Penalty,Ionization Penalty Charging,Ionization Penalty Neutral,State Penalty,Charging Adjusted Penalty,Tot Q,Tot abs Q,EZ 1,EZ 2,Force Field,Energy,Chiralities Consistent,Variant,Chemistry Notes,EZ 3,EZ 4,EZ 5,EZ 6,EZ 7,EZ 8,grid version,gridbox xcent,gridbox ycent,gridbox zcent,gridbox xrange,gridbox yrange,gridbox zrange,gridbox ligxrange,gridbox ligyrange,gridbox ligzrange,receptor,glide gridfile,glide lignum,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide metal,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,glide confnum,glide posenum,glide eff state penalty
,null,958,ChEBI_116217.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_116217.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:116217,"5,6-dimethyl-N-[2-methyl-2-(4-morpholinyl)propyl]-4-thieno[2,3-d]pyrimidinamine",,2,,,C16H24N4OS,320.455,320.167,0,CC1=C(SC2=NC=NC(=C12)NCC(C)(C)N3CCOCC3)C,"InChI=1S/C16H24N4OS/c1-11-12(2)22-15-13(11)14(18-10-19-15)17-9-16(3,4)20-5-7-21-8-6-20/h10H,5-9H2,1-4H3,(H,17,18,19)",KQXYFFACRYKBSU-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-27673,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,186,39016,0,czFjKFtDSDNdKWMoW0NIM10pYyhjMTIpYyhuW2NIXW4yKVtOSF1bQ0gyXUMoW0NIM10pKFtDSDNdKU4zW0NIMl1bQ0gyXU9bQ0gyXVtDSDJdMw==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.0581,0.0574,0.0007,0.0496,0.107,1,1,,,OPLS_2005,30.125,true,null-1,,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,302,4,-3.895,-0.177,-0.496,-0.952,-3.944,-1.146,0,0,-1.503,-20.137,-5.451,0.542,-0.013,-31.339,-25.588,0.482,18,366,0.05
,ChEBI_65911,959,ChEBI_65911.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_65911.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:65911,FR177391,A 14-membered macrolide isolated from the Serratia liquefaciens and exhibits anti-hyperlipidemic activity.,3,,"(3E,5R)-5-[(1R,5R,6Z,9Z,13R,15R)-5-(acetyloxy)-10-chloro-6-methyl-3-oxo-2,14-dioxabicyclo[11.2.1]hexadeca-6,9-dien-15-yl]-5-hydroxy-3-methylpent-3-enoic acid",C23H31ClO8,470.94,470.171,0,[H][C@@]1(O[C@@H]2CC\C(Cl)=C\C\C=C(C)/[C@@H](CC(=O)O[C@@H]1C2)OC(C)=O)[C@H](O)\C=C(/C)CC(O)=O,"InChI=1S/C23H31ClO8/c1-13(10-21(27)28)9-18(26)23-20-11-17(31-23)8-7-16(24)6-4-5-14(2)19(30-15(3)25)12-22(29)32-20/h5-6,9,17-20,23,26H,4,7-8,10-12H2,1-3H3,(H,27,28)/b13-9+,14-5-,16-6-/t17-,18-,19-,20-,23-/m1/s1",OAWOFENLLWPBEQ-VXLXENEISA-N,,,,,,false,0,1_R_15_5_2_34,3_R_4_2_16_37,5_R_4_1_20_29,2,,,,,,,,16392679; 16392680; 16392681; 16392682,10_R_30_11_7_42,20_R_21_5_22_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,33,39016,0,W09IXUMoPU8pW0NIMl1cQyhbQ0gzXSk9W0NIXVxbQ0BASF0oW09IXSlbQ0BIXTFPW0NAQEhdKFtDSDJdW0NASF0xMilbQ0gyXVtDSDJdL0MoQ2wpPVtDSF0vW0NIMl0vW0NIXT1DKFtDSDNdKVxbQ0BASF0oW0NIMl1DKE8yKT1PKU9DKD1PKVtDSDNd,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.0035,0.0035,0,0.0025,0.006,-1,1,19_8_14_13_Z,10_11_12_13_Z,OPLS_2005,24.303,true,ChEBI_65911-1,This compound has an ester and may undergo hydrolysis at high or low pH.,20_22_23_24_E,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,68,7,-3.877,-0.121,-0.385,-0.868,-3.88,-1.957,-0.032,0,-0.659,-23.434,-2.734,0.366,-0.015,-33.848,-26.168,2.918,8,28,0.003
,null,960,ChEBI_107370.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_107370.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:107370,"2-[(3,5-dimethyl-4-isoxazolyl)methylthio]-3-prop-2-enyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-one",,2,,,C19H21N3O2S2,387.522,387.108,0,CC1=C(C(=NO1)C)CSC2=NC3=C(C4=C(S3)CCCC4)C(=O)N2CC=C,"InChI=1S/C19H21N3O2S2/c1-4-9-22-18(23)16-13-7-5-6-8-15(13)26-17(16)20-19(22)25-10-14-11(2)21-24-12(14)3/h4H,1,5-10H2,2-3H3",XKMDKNYRNXJPLF-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-18724,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,120,39016,0,bzFuYyhbQ0gzXSljKGMxW0NIM10pW0NIMl1TYyhuMiluKFtDSDJdW0NIXT1bQ0gyXSljKD1PKWMoYzIzKWM0YyhzMylbQ0gyXVtDSDJdW0NIMl1bQ0gyXTQ=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,22.739,true,null-1,,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,194,5,-3.862,-0.149,-0.44,-0.907,-3.862,-1.64,0,0,-1.157,-24.067,-3.245,0.648,-0.023,-33.055,-27.312,1.774,136,267,0
,ChEBI_65800,961,ChEBI_65800.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_65800.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:65800,"5-hydroxy-7-prop-2-en-(E)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the E isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,Diplosoma ylidene 1,"(7E)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one",C11H10O3,190.195,190.063,0,OC1=C2C=CCOC2\C(=C/C=C)C1=O,"InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4-",CCVQPAZRNPBPPA-DAXSKMNVSA-N,,,,,18463568,false,0,5_R_1_9_6_19,,,2,,,15800346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,30,39016,0,TzFbQ0gyXVtDSF09W0NIXUMoW0NAQEhdMTIpPUMoW09IXSlDKD1PKUNcMj1bQ0hdXFtDSF09W0NIMl0=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.0794,0,0.0794,0.0702,0.07,0,0,2_3_4_6_Z,5_6_7_10_E,OPLS_2005,11.833,true,ChEBI_65800-1,,8_9_12_13_E,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,52,2,-3.816,-0.273,-0.657,-1.049,-3.886,-0.894,0,0,-2.112,-10.865,-5.154,0.444,-0.007,-19.991,-16.019,0.34,1,144,0.07
,ChEBI_45773,962,ChEBI_45773.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_45773.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:45773,streptolydigin,A monocarboxylic acid amide that is a broad-spectrum antibiotic produced by Streptomyces lydicus.,3,Antibiotic D-45; NSC 3360,"(2S)-2-{(2S,4E)-4-{(2E,4E,6R)-6-[(1R,2R,5R,6S,7R)-1,6-dimethylspiro[8,9-dioxabicyclo[3.3.1]non-3-ene-2,2'-oxiran]-7-yl]-1-hydroxy-4-methylhepta-2,4-dien-1-ylidene}-1-[(2S,5S,6S)-5-hydroxy-6-methyltetrahydro-2H-pyran-2-yl]-3,5-dioxopyrrolidin-2-yl}-N-methylpropanamide",C32H44N2O9,600.7,600.305,0,CNC(=O)[C@@H](C)[C@@H]1N([C@@H]2CC[C@H](O)[C@H](C)O2)C(=O)\C(=C(\O)/C=C/C(/C)=C/[C@@H](C)[C@H]2O[C@@]3(C)O[C@H](C=C[C@@]33CO3)[C@@H]2C)C1=O,"InChI=1S/C32H44N2O9/c1-16(14-17(2)28-18(3)23-12-13-32(15-40-32)31(6,42-23)43-28)8-9-22(36)25-27(37)26(19(4)29(38)33-7)34(30(25)39)24-11-10-21(35)20(5)41-24/h8-9,12-14,17-21,23-24,26,28,35-36H,10-11,15H2,1-7H3,(H,33,38)/b9-8+,16-14+,25-22+/t17-,18+,19+,20+,21+,23-,24+,26+,28-,31-,32-/m1/s1",KVTPRMVXYZKLIG-NCAOFHFGSA-N,7229-50-7,,,,,false,0,5_S_3_2_7_20,6_S_8_3_9_46,7_S_10_5_11_47,2,,,9977901,7229-50-7,DB04785,,STD,16122422; 16167380; 22820841; 23494621; 23591156; 23990132; 24342645,12_S_8_16_17_53,16_S_19_12_13_57,30_R_31_28_32_71,31_R_38_33_30_39,33_S_31_34_40_75,34_R_44_33_35_76,37_R_38_44_43_45,43_R_42_37_41_36,,,,,,,,,,Streptolydigin,,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,18,39016,0,W0NIMl0xW0NIMl1bQ0BIXShbT0hdKVtDQEhdKFtDSDNdKU9bQ0BASF0xTihDMj1PKVtDQEBIXShbQ0BIXShbQ0gzXSlDKD1PKVtOSF1bQ0gzXSlDKD1PKUNcMj1DKC9bT0hdKVxbQ0hdPVtDSF1cQyhbQ0gzXSk9W0NIXVxbQ0BASF0oW0NIM10pW0NASF0oW0NAQEhdKFtDSDNdKVtDQEhdKE8zKVtDSF09W0NIXTQpT1tDQF0zKFtDSDNdKVtDQF00NVtDSDJdTzU=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0005,0.0003,0.0002,0,0,-1,1,1_22_23_24_E,23_25_26_27_E,OPLS_2005,54.558,true,ChEBI_45773-1,"This compound has an imine and may undergo hydrolysis. This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.",26_27_28_30_E,34_35_36_43_Z,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,27,10,-3.772,-0.088,-0.307,-0.792,-3.772,-1.135,-0.222,0,-0.246,-20.065,-9.404,0.351,-0.107,-35.956,-29.469,5.681,51,144,0
,null,963,ChEBI_104082.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_104082.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104082,"N-cyclohexyl-6-methyl-4-thieno[2,3-d]pyrimidinamine",,2,,,C13H17N3S,247.361,247.114,0,CC1=CC2=C(N=CN=C2S1)NC3CCCCC3,"InChI=1S/C13H17N3S/c1-9-7-11-12(14-8-15-13(11)17-9)16-10-5-3-2-4-6-10/h7-8,10H,2-6H2,1H3,(H,14,15,16)",JPZZUSOFXUSHBG-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-15440,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,92,39016,0,W0NIM11jKFtjSF0xKXNjKGMxMiluW2NIXW5jMltOSF1bQ0hdM1tDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0003,0,0.0003,0,0,0,0,,,OPLS_2005,11.903,true,null-1,,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,154,2,-3.757,-0.221,-0.568,-0.98,-3.757,-1.006,-0.16,0,-1.862,-15.521,-2.867,0.57,-0.094,-22.993,-18.388,0.136,10,79,0
,null,964,ChEBI_104896.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_104896.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104896,"1-[(4-fluorophenyl)methyl]-3-(2-furanylmethyl)-4-imino-6,6-dimethyl-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-2-one",,2,,,C23H22FN3O3S,439.504,439.137,0,CC1(CC2=C(CO1)SC3=C2C(=N)N(C(=O)N3CC4=CC=C(C=C4)F)CC5=CC=CO5)C,"InChI=1S/C23H22FN3O3S/c1-23(2)10-17-18(13-30-23)31-21-19(17)20(25)26(12-16-4-3-9-29-16)22(28)27(21)11-14-5-7-15(24)8-6-14/h3-9,25H,10-13H2,1-2H3",KPPWSVICCUUWOM-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-16258,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,94,39016,0,W0NIM11DKFtDSDJdMSkoW0NIM10pT1tDSDJdYyhjMTIpc2MzYzIvYyg9Ti9bSF0pbihbQ0gyXWM0W2NIXVtjSF1bY0hdbzQpYyg9TyluM1tDSDJdYzVbY0hdW2NIXWMoRilbY0hdW2NIXTU=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.1477,0.1477,0,0.4831,0.631,0,0,13_11_12_53_E,,OPLS_2005,42.341,true,null-1,,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,156,4,-3.709,-0.12,-0.376,-0.836,-4.192,-1.832,-0.079,0,-0.63,-24.41,-5.362,0.413,-0.039,-35.68,-29.772,1.817,5,383,0.483
,null,965,ChEBI_115653.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_115653.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:115653,"3-(phenylmethyl)-2-sulfanylidene-1H-thieno[3,2-d]pyrimidin-4-one",,2,,,C13H10N2OS2,274.364,274.023,0,C1=CC=C(C=C1)CN2C(=O)C3=C(C=CS3)NC2=S,"InChI=1S/C13H10N2OS2/c16-12-11-10(6-7-18-11)14-13(17)15(12)8-9-4-2-1-3-5-9/h1-7H,8H2,(H,14,17)",OPQCANYPSHWIDV-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-27110,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,184,39016,0,W2NIXTFbY0hdW2NIXVtjSF1bY0hdYzFbQ0gyXW4oYzI9TyljKD1TKVtuSF1jKGMyMylbY0hdW2NIXXMz,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.8892,0,0.8892,0.9281,0.928,-1,1,,,OPLS_2005,28.346,true,null-2,,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,299,2,-3.685,-0.205,-0.537,-0.947,-4.613,-1.971,0,0,-2.312,-21.15,1.653,0.48,0,-26.928,-19.497,0.129,1,336,0.928
,ChEBI_66093,966,ChEBI_66093.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_66093.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:66093,isocomplestatin,A heterodetic cyclic peptide which is a atropisomer of complestatin. It is isolated from the culture broth of Streptomyces and has anti-HIV-1 activity.,3,"(2R)-({[(17R,20R,23R,26R,29S)-20,26-bis(3,5-dichloro-4-hydroxyphenyl)-17-{[(3,5-dichloro-4-hydroxyphenyl)(oxo)acetyl]amino}-37-hydroxy-28-methyl-18,21,24,27-tetraoxo-2-oxa-13,19,22,25,28-pentaazahexacyclo[29.2.2.1(3,7).1(8,12).0(5,23).0(11,15)]heptatriaconta-1(33),3(37),4,6,8(36),9,11,14,31,34-decaen-29-yl]carbonyl}amino)(4-hydroxyphenyl)acetic acid",,C61H45Cl6N7O15,1328.766,1325.11,0,CN1[C@@H](Cc2ccc(Oc3cc4cc(-c5ccc6c(C[C@@H](NC(=O)C(=O)c7cc(Cl)c(O)c(Cl)c7)C(=O)N[C@@H](C(=O)N[C@H]4C(=O)N[C@@H](C1=O)c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1)c[nH]c6c5)c3O)cc2)C(=O)N[C@@H](C(O)=O)c1ccc(O)cc1,"InChI=1S/C61H45Cl6N7O15/c1-74-44(56(82)73-49(61(87)88)25-4-7-32(75)8-5-25)12-24-2-9-33(10-3-24)89-45-22-27-13-35(51(45)77)26-6-11-34-31(23-68-42(34)20-26)21-43(69-59(85)50(76)30-18-40(66)54(80)41(67)19-30)55(81)70-47(28-14-36(62)52(78)37(63)15-28)57(83)71-46(27)58(84)72-48(60(74)86)29-16-38(64)53(79)39(65)17-29/h2-11,13-20,22-23,43-44,46-49,68,75,77-80H,12,21H2,1H3,(H,69,85)(H,70,81)(H,71,83)(H,72,84)(H,73,82)(H,87,88)/t43-,44+,46-,47-,48-,49-/m1/s1",JJGZGELTZPACID-OTLJHNKQSA-N,,,,,,false,0,12_R_13_11_38_95,15_S_16_14_40_97,18_R_19_17_43_98,2,,,7913183,,,,,11473415; 15898781,21_R_22_20_84_100,24_R_25_23_46_102,27_R_28_26_89_104,1_ANS_2_4_86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,35,39016,0,W2NIXTFbY0hdYyhbT0hdKVtjSF1bY0hdYzFbQ0BIXShDKD1PKVtPSF0pW05IXUMoPU8pW0NASF0oW0NIMl1jMltjSF1bY0hdYyhbY0hdW2NIXTIpT2MoW2NIXTMpYzRbT0hdKU4oW0NIM10pQyg9TylbQ0BASF0oYzVbY0hdYyhDbCljKFtPSF0pYyhDbClbY0hdNSlbTkhdQyg9TylbQ0BASF0oYzNbY0hdYzRjNjcpW05IXUMoPU8pW0NAQEhdKGM4W2NIXWMoQ2wpYyhbT0hdKWMoQ2wpW2NIXTgpW05IXUMoPU8pW0NAQEhdKFtDSDJdYzljKFtjSF1bY0hdNiljKFtjSF03KVtuSF1bY0hdOSlbTkhdQyg9TylDKD1PKWMxW2NIXWMoQ2wpYyhbT0hdKWMoQ2wpW2NIXTE=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,1.1417,1.1312,0.0105,1.1517,2.283,-4,4,,,OPLS_2005,108.82,true,ChEBI_66093-4,,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,73,13,-3.667,-0.041,-0.184,-0.668,-4.819,-1.085,0,0,-0.637,-36.459,-9.259,0.117,-0.002,-59.424,-45.718,11.849,218,302,1.152
,ChEBI_29147,967,ChEBI_29147.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_29147.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:29147,"3,N(4)-ethenocytosine",,3,"ethenocytosine; 3,N(4)-Ethanocytosine","imidazo[1,2-c]pyrimidin-5(6H)-one",C6H5N3O,135.123,135.043,0,O=c1[nH]ccc2nccn12,"InChI=1S/C6H5N3O/c10-6-8-2-1-5-7-3-4-9(5)6/h1-4H,(H,8,10)",GICKXGZWALFYHZ-UHFFFAOYSA-N,55662-66-3,,,,,false,0,,,,2,,,,55662-66-3,,,,,,,,,,,,,,,,,,,607434,,,,,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,13,39016,0,W2NIXTFbY0hdW25IXWMoPU8pbihjMTIpW2NIXVtjSF1uMg==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.3558,0.3558,0,0.3523,0.708,-1,1,,,OPLS_2005,13.086,true,ChEBI_29147-1,,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,21,0,-3.657,-0.366,-0.788,-1.107,-4.01,-0.253,-0.2,0,-2.574,-7.578,-3.58,0,-0.066,-16.617,-11.158,0,1,90,0.352
,ChEBI_74108,968,ChEBI_74108.1,2017-12-06 10:49:29,2017-12-06 10:49:29,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_74108.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:74108,tatridin A,"A germacrane sesquiterpenoid in which the 10-membered ring contains one E- and one Z- double bond and is fused to a 3-methylenedihydrofuran-2(3H)-one moiety. It has been isolated from Artemesia arbuscala, Anthemis altissima and Tanacetum vulgare.",3,tatridin-A,"(3aS,4R,5E,9S,10Z,11aS)-4,9-dihydroxy-6,10-dimethyl-3-methylene-3a,4,7,8,9,11a-hexahydrocyclodeca[b]furan-2(3H)-one",C15H20O4,264.317,264.136,0,[H][C@@]12OC(=O)C(=C)[C@@]1([H])[C@H](O)\C=C(C)\CC[C@H](O)\C(C)=C/2,"InChI=1S/C15H20O4/c1-8-4-5-11(16)9(2)7-13-14(12(17)6-8)10(3)15(18)19-13/h6-7,11-14,16-17H,3-5H2,1-2H3/b8-6+,9-7-/t11-,12+,13-,14-/m0/s1",YMNZWKHEJQGPIA-HVCCRNAXSA-N,41653-75-2,,,,,true,0,7_R_10_3_8_23,15_S_17_12_14_33,1_S_2_3_6_20,2,,,9941457,41653-75-2,,,,,3_S_1_7_5_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,os06g0140700_glide-dock_SP_1,os06g0140700_ligprep_1.maegz,57,39016,0,TzFDKD1PKUMoPVtDSDJdKVtDQEhdKFtDQEBIXTEyKVtDQEhdKFtPSF0pL1tDSF09QyhcW0NIM10pW0NIMl1bQ0gyXVtDQEhdKFtPSF0pL0MoPVtDSF1cMilbQ0gzXQ==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,1_6_12_15_Z,7_8_9_13_E,OPLS_2005,21.746,true,ChEBI_74108-1,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,os06g0140700_glide-grid_1,102,2,-3.644,-0.192,-0.512,-0.924,-3.644,-0.511,0,0,-1.794,-17.379,-3.13,0,0,-24.43,-20.509,1.066,1,389,0
